date,identifier,start_time,start_count,peak_time,peak_count,end_time,end_count,scpeaks0-05,multi_flare_region_flag,region_resolved_flag,flare_class,background,amplitude,mu,sigma,tau,redchisq,rsquared,snr,fluence,sigma-by-tau,flare_type,duration
20210217,20210217af,58495.0,0.62,58635.0,5.85,59595.0,0.58,18,False,True,sub-A,12.95,27.28,58554.71,44.22,408.04,1.931,0.446,23.79,131.15,0.1083717282619351,B,1100.0
20210217,20210217ae,40095.0,0.14,40135.0,1.65,40175.0,0.07,2,False,True,sub-A,13.47,1.72,40128.63,16.39,3.94,1.406,0.204,1.19,6.44,4.159898477157361,F,80.0
20210217,20210217ac,31645.0,0.89,31955.0,8.91,32985.0,0.9,16,True,False,sub-A,13.35,21.44,31810.11,111.59,419.11,2.362,0.79,98.6,565.5,0.2662546825415762,B,1340.0
20210217,20210217ad,31085.0,1.06,33275.0,4.84,33275.0,4.84,16,True,False,sub-A,13.35,80.61,32475.0,1369.36,39714.66,2.362,0.277,103.88,574.0,0.03447996281473893,F,2190.0
20210217,20210217ab,17355.0,0.93,19235.0,9.27,19235.0,9.27,18,False,False,sub-A,10.83,34.52,18545.0,811.91,5051.33,1.907,0.735,57.15,301.98,0.16073192604719944,F,1880.0
20210216,20210216aa,18275.0,0.15,18605.0,1.45,19425.0,0.15,15,False,True,sub-A,6.36,2.3,18618.76,192.89,193.07,1.128,0.041,3.8,16.17,0.9990676956544258,F,1150.0
20210213,20210213aa,18935.0,0.7,19085.0,7.96,19365.0,7.06,10,False,False,sub-A,8.37,188.4,18988.53,38.88,2191.47,2.633,0.811,59.05,293.19,0.01774151596873332,B,430.0
20210211,20210211aa,46855.0,0.0,48805.0,1.98,49355.0,0.19,16,False,True,sub-A,6.48,2.03,48714.81,272.63,42.47,0.993,0.226,6.35,30.36,6.419354838709677,F,2500.0
20210210,20210210aa,6475.0,0.39,7885.0,6.31,8995.0,0.63,20,False,True,sub-A,8.11,6.41,7773.22,519.25,88.41,2.122,0.723,82.99,391.07,5.873204388643819,A,2520.0
20210210,20210210af,51785.0,0.69,52075.0,7.03,52075.0,7.03,6,False,False,sub-A,10.22,5188.52,51936.43,111.47,183933.68,1.551,0.741,20.22,101.92,0.0006060336529992767,F,290.0
20210210,20210210ae,41935.0,3.12,43555.0,375.44,44695.0,38.29,1,False,True,B3,52.73,385.08,43440.82,515.07,121.63,724.775,0.972,1803.49,35548.27,4.234728274274439,A,2760.0
20210210,20210210ad,34315.0,0.5,34635.0,5.1,36175.0,0.18,18,False,True,sub-A,8.24,12.71,34481.1,111.78,443.07,1.512,0.615,42.5,193.7,0.2522851919561243,B,1860.0
20210210,20210210ac,26995.0,2.48,27165.0,2.6,29095.0,0.01,14,False,True,sub-A,8.59,2.62,27087.35,541.6,75.36,1.759,0.46,34.27,152.91,7.186836518046709,A,2100.0
20210210,20210210ab,19325.0,1.01,22025.0,10.12,23765.0,4.44,22,False,True,A1,4.5,18.58,20685.0,850.8,1796.24,4.627,0.609,436.66,1747.96,0.4736560815926602,B,4440.0
20210209,20210209aa,9585.0,1.04,9735.0,10.77,9935.0,8.05,4,False,False,A1,14.35,69.02,9647.85,45.51,615.34,4.979,0.847,50.77,307.78,0.07395911203562258,B,350.0
20210209,20210209ad,70475.0,0.6,70485.0,3.23,70515.0,0.3,12,False,True,sub-A,9.28,9.41,70478.37,2.89,12.57,1.399,0.035,1.21,5.54,0.22991249005568815,F,40.0
20210209,20210209ac,64235.0,0.18,65985.0,1.76,67015.0,0.6,21,False,True,sub-A,7.74,8.24,64755.0,282.15,959.55,1.418,0.063,19.75,85.67,0.2940440831639831,F,2780.0
20210209,20210209ab,27895.0,3.81,29235.0,6.2,31165.0,3.28,16,False,True,sub-A,2.76,8.69,28315.0,1162.62,1534.35,1.131,0.443,286.5,939.51,0.7577280281552449,B,3270.0
20210208,20210208ac,57455.0,1.3,57935.0,3.54,58685.0,0.34,14,False,True,sub-A,9.15,3.61,57870.19,336.48,71.56,1.497,0.594,55.27,257.75,4.70206819452208,A,1230.0
20210208,20210208ab,51285.0,0.42,51865.0,4.14,54775.0,1.13,19,False,True,sub-A,10.21,24.35,51526.71,178.81,2189.01,1.985,0.458,85.7,421.19,0.08168532807068035,B,3490.0
20210208,20210208aa,46325.0,1.7,47435.0,17.04,47915.0,15.01,10,False,False,A1,33.31,58.14,46855.0,372.47,2304.72,8.451,0.778,217.7,1953.69,0.16161182269429694,B,1590.0
20210207,20210207ag,66015.0,4.1,66345.0,4.87,67525.0,0.53,14,False,True,sub-A,6.26,4.93,66259.55,552.5,86.71,1.901,0.61,112.14,459.07,6.371814092953524,A,1510.0
20210207,20210207ad,55135.0,0.47,55385.0,4.62,55905.0,0.46,23,True,True,sub-A,4.01,7.64,55290.42,99.2,192.23,0.822,0.597,54.21,182.57,0.5160484835873693,B,770.0
20210207,20210207ae,53015.0,0.09,53195.0,0.77,53365.0,0.1,23,True,True,sub-A,4.01,0.78,53178.24,83.83,14.08,0.822,-0.029,6.36,19.76,5.9538352272727275,F,350.0
20210207,20210207af,51865.0,0.0,55985.0,0.53,56425.0,0.05,23,True,True,sub-A,4.01,0.54,55958.61,200.77,28.51,0.822,-0.043,23.11,80.77,7.042090494563311,F,4560.0
20210207,20210207ac,31635.0,0.4,32135.0,3.99,33655.0,0.27,13,False,True,sub-A,4.67,7.79,31927.49,191.34,509.5,0.815,0.629,33.11,118.62,0.37554465161923456,B,2020.0
20210207,20210207ab,24055.0,4.97,25055.0,7.94,27295.0,4.86,13,False,True,sub-A,0.0,8.88,25244.99,1484.32,434.1,1.115,0.389,429.04,1077.14,3.4193043077631877,A,3240.0
20210207,20210207aa,23585.0,0.05,23605.0,1.23,23635.0,0.04,3,False,True,sub-A,6.4,1.42,23607.32,9.29,2.36,0.786,-0.029,0.8,3.0,3.9364406779661016,F,50.0
20201111,20201111am,80205.0,34.38,80635.0,351.9,81395.0,35.68,1,False,True,B3,165.72,536.65,80479.01,169.09,274.8,147.307,0.99,903.72,21422.85,0.615320232896652,B,1190.0
20201111,20201111ak,64135.0,2.77,64265.0,31.01,66295.0,13.22,8,True,False,A3,95.55,582.68,64208.75,51.35,2018.31,18.375,0.784,55.21,798.17,0.025442077777942933,B,2160.0
20201111,20201111al,63655.0,0.0,63655.0,0.0,63655.0,0.0,8,True,False,sub-A,95.55,0.62,66371.71,916.49,60.45,18.375,-0.002,0.0,0.0,15.161124896608767,F,0.0
20201111,20201111ah,59165.0,0.18,59195.0,9.28,59255.0,1.11,6,True,True,sub-A,108.26,18.33,59185.7,9.18,24.72,39.14,-0.197,2.42,36.46,0.3713592233009709,F,90.0
20201111,20201111aj,59015.0,0.69,59035.0,5.32,59155.0,0.54,6,True,True,sub-A,108.26,29.84,59021.09,4.84,52.32,39.14,-0.262,2.18,32.55,0.09250764525993883,F,140.0
20201111,20201111ai,58805.0,8.05,58905.0,10.12,59235.0,0.99,6,True,True,A1,108.26,10.3,58878.95,148.63,28.99,39.14,0.393,19.59,295.43,5.126940324249741,A,430.0
20201111,20201111ag,44895.0,3.0,45065.0,29.77,46125.0,3.5,13,False,False,A2,104.09,138.13,44968.17,52.91,485.49,18.621,0.831,111.36,1663.74,0.1089826772951039,B,1230.0
20201111,20201111af,31255.0,0.0,31975.0,9.97,31975.0,9.97,4,False,False,sub-A,111.76,100685.13,31974.8,0.09,2315.88,13.714,0.089,-0.22,-0.8,3.8862117208145494e-05,F,720.0
20201111,20201111ab,2985.0,0.0,2995.0,6.92,3665.0,1.72,9,True,True,sub-A,136.41,2797.44,2988.21,0.48,480.42,26.097,0.202,14.49,243.12,0.0009991257649556637,F,680.0
20201111,20201111ad,28555.0,0.4,28695.0,4.54,28825.0,0.45,12,True,True,sub-A,112.17,4.68,28676.57,60.2,14.68,18.63,0.043,4.64,70.97,4.100817438692099,F,270.0
20201111,20201111ae,28085.0,1.33,28425.0,12.55,31135.0,2.06,12,True,True,A1,112.17,85.11,28220.21,102.35,1477.31,18.63,0.566,48.21,745.5,0.0692813289018554,B,3050.0
20201111,20201111aa,2455.0,2.51,2745.0,23.38,3055.0,2.28,9,True,True,A2,136.41,24.02,2718.0,136.66,32.99,26.097,0.73,47.43,809.36,4.14246741436799,A,600.0
20201111,20201111ac,20765.0,3.4,20905.0,39.33,21055.0,3.85,6,False,True,A3,147.19,43.65,20877.12,59.34,32.2,53.618,0.742,35.65,641.57,1.8428571428571427,B,290.0
20201110,20201110al,78965.0,10.5,79875.0,101.9,82735.0,33.66,11,False,False,B1,110.43,433.91,79374.05,296.8,2448.42,26.792,0.969,677.26,11387.96,0.12122103233922285,B,3770.0
20201110,20201110ak,57785.0,3.17,58175.0,30.09,58585.0,2.95,7,False,True,A3,126.94,30.69,58143.68,183.37,37.41,33.004,0.705,83.07,1384.35,4.901630580058808,A,800.0
20201110,20201110ai,50435.0,0.0,50475.0,0.01,51135.0,0.0,10,True,True,sub-A,157.52,0.13,50450.87,10.68,284.78,23.925,-0.039,1.9,35.62,0.03750263361191095,F,700.0
20201110,20201110aj,50135.0,25.24,50135.0,25.24,51085.0,2.47,10,True,True,A2,157.52,26.1,49961.41,481.81,68.32,23.925,0.744,68.62,1250.86,7.052254098360656,F,950.0
20201110,20201110ah,39565.0,16.74,40455.0,171.63,40545.0,171.25,3,False,False,B1,149.2,5069.7,39863.35,226.84,16114.49,46.205,0.991,557.62,11690.98,0.01407677189907965,B,980.0
20201110,20201110ag,35985.0,10.72,36405.0,26.23,37095.0,2.66,8,False,True,A2,152.31,26.81,36343.95,311.42,67.98,36.583,0.757,109.27,1973.91,4.581053250956163,A,1110.0
20201110,20201110af,29505.0,0.24,29585.0,2.03,29675.0,0.22,14,True,True,sub-A,124.63,2.29,29566.43,35.82,21.25,39.405,-0.44,0.65,11.21,1.6856470588235295,F,170.0
20201110,20201110ae,29215.0,0.0,31955.0,25.38,32355.0,2.61,14,True,True,A2,124.63,28.9,31806.0,231.76,35.6,39.405,0.164,2.08,48.49,6.510112359550561,F,3140.0
20201110,20201110ac,22815.0,1.96,22975.0,22.46,24875.0,0.06,10,True,False,A2,106.8,72.84,22896.22,54.12,312.38,18.997,0.72,47.44,721.68,0.17325052820282988,B,2060.0
20201110,20201110ad,22325.0,4.51,23315.0,45.81,25255.0,4.55,10,True,False,A4,106.8,66.74,23074.37,450.27,610.57,18.997,0.91,171.43,2675.21,0.7374584404736557,B,2930.0
20201110,20201110ab,19155.0,1.0,19325.0,10.8,19325.0,10.8,3,False,False,A1,129.13,122.62,19279.55,81.73,1568.32,17.328,0.294,4.69,76.08,0.05211308916547644,F,170.0
20201110,20201110aa,14915.0,11.01,16085.0,108.02,18095.0,10.87,9,False,False,B1,129.37,160.41,15667.51,467.33,713.52,30.303,0.981,523.95,9654.26,0.6549641215382891,B,3180.0
20201109,20201109an,73375.0,5.23,74345.0,53.03,77255.0,5.29,14,True,False,A5,135.01,97.98,74176.76,485.93,923.12,39.749,0.795,249.27,4307.19,0.5263996013519369,B,3880.0
20201109,20201109ao,73135.0,0.0,75975.0,20.72,76845.0,2.11,14,True,False,A2,135.01,20.9,75923.05,401.87,54.47,39.749,0.569,88.23,1503.86,7.377822654672297,A,3710.0
20201109,20201109al,66865.0,1.47,67125.0,14.92,68805.0,0.02,9,True,False,A1,0.0,27.38,67018.74,99.0,235.44,26.756,0.457,128.48,447.09,0.42048929663608564,B,1940.0
20201109,20201109am,66535.0,156.51,67275.0,161.97,69895.0,135.8,9,True,False,B1,0.0,171.46,66385.02,3656.88,1319.06,26.756,0.721,2266.55,27948.9,2.7723378769729963,A,3360.0
20201109,20201109ak,65775.0,13.29,65865.0,30.16,66025.0,3.15,1,False,True,A3,192.91,30.55,65858.02,72.41,11.1,649.414,0.094,24.58,497.52,6.523423423423424,F,250.0
20201109,20201109ai,59835.0,8.07,60165.0,77.12,62435.0,7.7,13,True,False,A7,111.56,350.08,59981.64,107.59,961.28,28.092,0.92,151.58,2462.54,0.11192368508655128,B,2600.0
20201109,20201109aj,59215.0,44.34,59445.0,64.71,61725.0,4.58,13,True,False,A6,111.56,178.78,59195.86,178.07,821.77,28.092,0.955,297.41,4871.84,0.216690801562481,B,2510.0
20201109,20201109ag,56105.0,1.31,56195.0,15.84,56195.0,15.84,6,True,False,A1,157.96,173612.09,56157.61,35.75,836755.75,17.795,0.272,3.43,62.12,4.2724534608815055e-05,F,90.0
20201109,20201109ah,55265.0,1.72,55895.0,16.61,56195.0,16.32,6,True,False,A1,157.96,612.13,55467.34,158.52,14154.59,17.795,0.714,66.23,1206.31,0.01119919404235658,B,930.0
20201109,20201109af,53045.0,1.72,54645.0,34.63,54895.0,25.02,7,False,False,A3,132.11,38.32,54348.52,501.29,86.88,26.939,0.879,46.64,799.88,5.769912523020258,A,1850.0
20201109,20201109ae,45915.0,5.54,47575.0,55.76,49115.0,8.03,15,False,False,A5,128.78,57.44,47387.03,754.44,194.35,29.354,0.934,320.51,5506.22,3.881862618986365,A,3200.0
20201109,20201109ad,38095.0,24.86,38975.0,110.14,41205.0,10.98,8,False,True,B1,140.28,168.65,38645.46,475.71,756.17,70.333,0.943,407.54,7651.16,0.629104566433474,B,3110.0
20201109,20201109ab,37635.0,1.48,37845.0,14.43,37975.0,9.27,2,True,False,A1,185.71,24.62,37761.44,81.35,167.94,19.852,0.609,16.87,331.2,0.48439919018697153,B,340.0
20201109,20201109ac,37465.0,1.4,37615.0,8.25,37845.0,0.87,2,True,False,sub-A,185.71,10.61,37564.66,70.62,72.57,19.852,0.279,9.04,176.63,0.9731293923108724,F,380.0
20201109,20201109aa,24355.0,1.53,24615.0,15.61,24825.0,11.97,7,False,True,A1,126.91,62.18,24474.08,84.19,638.05,23.061,0.668,35.38,580.15,0.1319489068254839,B,470.0
20201108,20201108am,84835.0,5.14,85845.0,51.55,85995.0,50.18,4,False,False,A5,105.52,122.97,85369.89,361.09,1337.81,22.135,0.955,64.18,1033.77,0.2699112729012341,B,1160.0
20201108,20201108ac,7635.0,31.32,7715.0,342.4,8165.0,54.71,2,False,True,B3,154.73,1662.7,7670.28,24.67,239.54,215.517,0.978,389.87,8841.35,0.10298906236954163,B,530.0
20201108,20201108al,75415.0,0.94,75865.0,5.49,75865.0,5.49,2,False,True,sub-A,119.51,37.31,75652.02,215.73,2792.9,18.617,0.081,8.82,138.72,0.07724229295714131,F,450.0
20201108,20201108ak,68795.0,4.18,70275.0,183.92,71245.0,18.08,1,False,True,B1,139.09,192.62,70063.54,487.79,100.96,143.918,0.965,472.47,9412.35,4.831517432646593,A,2450.0
20201108,20201108ag,54575.0,40.44,54645.0,458.94,56935.0,51.55,4,True,True,B4,0.0,9267.85,54605.49,21.95,1029.35,356.079,0.906,810.86,7907.29,0.021324136591052607,B,2360.0
20201108,20201108ah,54285.0,6.04,54395.0,73.97,56715.0,7.36,4,True,True,A7,0.0,1131.21,54325.31,28.22,1002.21,356.079,0.549,352.65,1637.43,0.02815777132537093,B,2430.0
20201108,20201108aj,54065.0,20.31,54195.0,244.05,56575.0,24.5,4,True,True,B2,0.0,3037.21,54116.49,36.14,1028.12,356.079,0.948,907.91,11269.68,0.03515153873088745,B,2510.0
20201108,20201108ai,53095.0,118.07,53375.0,120.14,56685.0,11.94,4,True,True,B1,0.0,122.27,53098.15,1503.96,291.31,356.079,0.869,1727.35,16976.62,5.162747588479626,A,3590.0
20201108,20201108aa,4395.0,170.05,4515.0,1728.29,5005.0,173.03,2,True,True,C1,216.3,5050.07,4454.18,40.75,203.77,5857.497,0.975,1314.86,47776.1,0.19998037002502822,B,610.0
20201108,20201108af,43235.0,22.84,43345.0,309.73,43545.0,278.51,1,False,True,B3,107.69,8885.1,43273.76,26.41,1819.77,882.384,0.956,378.48,8644.58,0.01451282304906664,B,310.0
20201108,20201108ab,4175.0,114.8,4335.0,1212.99,4485.0,137.26,2,True,True,C1,216.3,1249.2,4314.86,70.69,17.76,5857.497,0.943,630.04,21280.42,3.9802927927927922,A,310.0
20201108,20201108ae,38935.0,56.14,39325.0,59.37,41965.0,4.59,11,False,True,A5,106.81,60.57,39095.01,1137.31,236.36,166.253,0.774,504.4,8315.12,4.811770181079709,A,3030.0
20201108,20201108ad,19005.0,542.8,19055.0,4770.96,20735.0,384.58,1,False,True,C4,76.34,99085.15,19021.7,13.53,665.21,23601.021,0.983,1739.87,111656.07,0.020339441680070954,B,1730.0
20201107,20201107ar,83235.0,1.52,83515.0,14.33,84295.0,6.97,8,True,True,A1,124.75,81.16,83352.33,87.79,1026.54,12.646,0.665,66.0,1067.66,0.08552029146453134,B,1060.0
20201107,20201107as,82885.0,1.17,82975.0,12.67,83425.0,1.3,8,True,True,A1,124.75,45.06,82927.67,29.25,191.33,12.646,0.478,18.44,297.17,0.15287722782626875,B,540.0
20201107,20201107ap,73015.0,13.38,73345.0,132.18,73345.0,132.18,3,True,True,B1,130.23,7862.73,73195.5,133.03,17062.82,73.191,0.938,120.68,2246.56,0.007796483816860285,F,330.0
20201107,20201107aq,71865.0,2.2,72255.0,22.05,73165.0,2.24,3,True,True,A2,130.23,40.36,72095.0,148.74,351.96,73.191,0.454,78.73,1325.22,0.4226048414592568,B,1300.0
20201107,20201107an,70175.0,2.62,70235.0,31.41,70325.0,31.21,6,True,False,A3,134.8,14313.43,70191.44,11.87,13508.2,24.538,0.806,25.87,451.31,0.0008787255148724478,F,150.0
20201107,20201107ao,69405.0,1.74,70325.0,17.03,70325.0,17.03,6,True,False,A1,134.8,366.93,69759.78,273.18,13885.22,24.538,0.66,62.4,1054.6,0.019674157125346235,F,920.0
20201107,20201107am,61715.0,1.87,62045.0,18.18,62695.0,1.82,10,False,True,A1,119.07,29.27,61920.25,130.46,239.17,17.515,0.678,58.05,921.8,0.545469749550529,B,980.0
20201107,20201107aa,6005.0,5.68,6155.0,58.69,6555.0,5.7,6,True,False,A5,122.38,117.38,6091.02,55.94,155.25,19.93,0.94,92.18,1552.89,0.3603220611916264,B,550.0
20201107,20201107ab,5575.0,0.32,5725.0,3.61,5865.0,0.39,6,True,False,sub-A,122.38,3.76,5703.13,64.74,19.14,19.93,0.054,4.01,62.98,3.3824451410658303,F,290.0
20201107,20201107al,51175.0,14.03,51395.0,153.06,52115.0,26.64,2,False,True,B1,134.3,464.56,51284.54,73.82,389.39,124.81,0.96,373.92,7190.88,0.18957857161200853,B,940.0
20201107,20201107aj,48885.0,2.77,49005.0,30.34,49115.0,3.85,5,True,False,A3,145.51,30.84,48994.19,53.62,9.92,33.895,0.642,23.88,424.57,5.405241935483871,A,230.0
20201107,20201107ak,48315.0,3.99,48575.0,42.37,49115.0,37.73,5,True,False,A4,145.51,1212.73,48402.24,65.33,4491.7,33.895,0.917,164.32,2994.99,0.014544604492731037,B,800.0
20201107,20201107ai,44295.0,10.9,44535.0,108.8,44785.0,11.21,3,True,True,B1,331.27,110.75,44518.97,112.58,21.43,533.047,0.698,109.24,2978.18,5.253383107792814,A,490.0
20201107,20201107ag,43785.0,66.3,43975.0,648.11,44375.0,66.6,3,True,True,B6,331.27,1096.74,43901.05,74.47,151.29,533.047,0.986,588.92,19249.67,0.49223345891995507,B,590.0
20201107,20201107ah,43545.0,12.28,43585.0,84.39,45045.0,51.94,3,True,True,A8,331.27,10503.64,43555.33,9.73,3001.38,533.047,0.474,353.33,9505.89,0.0032418420859737854,B,1500.0
20201107,20201107af,37065.0,4.86,37975.0,48.38,37975.0,48.38,2,True,True,A4,131.42,190.76,37614.52,380.49,2610.56,108.94,0.702,141.51,2444.22,0.14575033709242463,F,910.0
20201107,20201107ae,34965.0,19.41,36365.0,250.28,37525.0,24.77,2,True,True,B2,131.42,259.48,36149.44,565.6,124.43,108.94,0.985,754.4,15679.95,4.545527605882826,A,2560.0
20201107,20201107ad,22315.0,126.9,22595.0,1198.12,22905.0,115.71,1,False,True,C1,336.04,1301.09,22544.4,126.06,58.94,17756.952,0.91,1009.46,39173.73,2.138785205293519,B,590.0
20201107,20201107ac,15735.0,36.25,16105.0,343.89,16755.0,223.87,1,False,True,B3,150.01,2048.26,15886.37,113.36,1406.57,1223.487,0.941,1076.16,25845.35,0.08059321612148702,B,1020.0
20201105,20201105aa,955.0,5321.53,955.0,5321.53,2655.0,1012.6,1,False,True,C5,368.81,5393.0,776.56,934.3,153.78,142933.05,0.965,7251.96,479444.21,6.075562491871504,F,1700.0
20201105,20201105ab,8785.0,9.27,8855.0,128.59,9495.0,12.86,4,True,True,B1,300.91,865.63,8814.49,19.27,275.45,150.323,0.885,155.9,4053.41,0.06995825013614086,B,710.0
20201105,20201105ad,8445.0,8.2,8635.0,77.54,9305.0,7.66,4,True,True,A7,300.91,192.54,8544.27,68.85,271.22,150.323,0.78,121.58,3108.64,0.2538529606961138,B,860.0
20201105,20201105ac,8055.0,17.29,8145.0,143.97,8585.0,14.58,4,True,True,B1,300.91,470.41,8096.94,31.63,184.66,150.323,0.899,129.71,3416.58,0.17128777212173724,B,530.0
20201105,20201105az,80375.0,26.97,80475.0,270.86,82135.0,100.14,2,True,True,B2,342.3,4746.02,80429.14,39.49,1465.89,687.684,0.805,160.17,4557.27,0.026939265565629072,B,1760.0
20201105,20201105ba,80005.0,9.08,80045.0,92.46,80145.0,9.47,2,True,True,A9,342.3,181.94,80027.62,14.75,39.78,687.684,0.322,23.09,630.84,0.3707893413775767,F,140.0
20201105,20201105ay,78835.0,52.55,78995.0,461.19,79355.0,45.18,1,False,True,B4,319.89,806.58,78928.51,62.74,136.15,261.704,0.989,391.65,12017.17,0.4608152772677194,B,520.0
20201105,20201105av,75845.0,10.03,75875.0,162.51,76025.0,17.27,4,True,True,B1,291.91,743.93,75857.54,7.59,66.47,85.901,0.893,49.29,1288.46,0.11418685121107267,B,180.0
20201105,20201105aw,75165.0,12.25,75335.0,115.92,75755.0,11.82,4,True,True,B1,291.91,217.42,75264.55,65.94,163.09,85.901,0.929,130.47,3352.12,0.4043166349868171,B,590.0
20201105,20201105ax,74695.0,11.49,74715.0,28.96,74915.0,2.93,4,True,True,A2,291.91,117.26,74699.95,10.89,83.21,85.901,0.25,12.71,310.43,0.13087369306573732,F,220.0
20201105,20201105au,64635.0,0.0,64835.0,2.42,64895.0,0.17,1,False,True,sub-A,324.32,2.01,64851.2,18.5,2.47,1706.569,-0.861,7.84,203.29,7.489878542510121,F,260.0
20201105,20201105as,58305.0,10.29,58455.0,98.95,58615.0,10.96,11,True,True,A9,301.83,101.74,58443.79,71.44,16.93,685.71,0.342,67.85,1790.26,4.219728292971057,F,310.0
20201105,20201105at,57705.0,21.36,58315.0,216.32,60525.0,17.39,11,True,True,B2,301.83,526.96,58025.41,216.13,827.12,685.71,0.893,770.6,21373.25,0.2613042847470742,B,2820.0
20201105,20201105ar,52065.0,0.0,52085.0,79.55,53575.0,11.66,3,True,True,A7,353.75,14175.34,52073.63,1.76,776.04,28665.835,-0.029,8.27,267.06,0.002267924333797227,F,1510.0
20201105,20201105aq,51675.0,40.98,51855.0,418.14,53455.0,37.93,3,True,True,B4,353.75,2378.9,51751.95,55.79,655.78,28665.835,0.353,491.11,15822.18,0.0850742627100552,F,1780.0
20201105,20201105ao,44865.0,107.94,44955.0,1620.52,46375.0,99.72,2,True,True,C1,273.82,15766.93,44901.26,23.38,507.08,11240.123,0.942,727.85,32389.35,0.046107123136388733,B,1510.0
20201105,20201105ap,44405.0,72.12,44535.0,754.1,44885.0,74.1,2,True,True,B7,273.82,1538.1,44478.63,47.85,137.39,11240.123,0.742,556.38,17652.01,0.3482786228983187,B,480.0
20201105,20201105am,37365.0,17.16,37555.0,167.68,39645.0,16.84,4,True,True,B1,283.17,1256.14,37439.37,55.66,900.78,469.043,0.873,342.64,9011.01,0.06179089233775172,B,2280.0
20201105,20201105ak,37095.0,43.76,37255.0,392.6,37615.0,39.24,4,True,True,B3,283.17,674.56,37192.16,64.39,134.66,469.043,0.952,356.49,10242.28,0.4781672360017823,B,520.0
20201105,20201105an,37005.0,10.67,37045.0,178.09,37185.0,18.37,4,True,True,B1,283.17,453.75,37029.19,13.97,56.44,469.043,0.578,55.74,1457.4,0.2475194897236003,B,180.0
20201105,20201105al,36405.0,8.46,36475.0,73.17,36635.0,7.71,4,True,True,A7,283.17,123.36,36449.7,29.77,59.19,469.043,0.237,35.09,871.72,0.5029565805034635,F,230.0
20201105,20201105aj,29265.0,70.68,29305.0,71.27,29985.0,7.13,5,False,True,A7,300.43,71.93,29263.61,313.1,42.95,537.547,0.636,103.25,2669.13,7.289871944121071,A,720.0
20201105,20201105ai,23545.0,11.36,23665.0,117.83,23785.0,10.82,2,True,True,B1,279.99,120.95,23651.24,53.73,12.8,892.952,0.413,61.42,1563.99,4.19765625,A,240.0
20201105,20201105ah,22305.0,97.56,22575.0,1050.48,23395.0,104.57,2,True,True,C1,279.99,2396.68,22451.31,95.75,330.74,892.952,0.992,1561.63,53761.94,0.2895023281127169,B,1090.0
20201105,20201105af,18955.0,33.81,19175.0,380.29,19795.0,379.94,3,True,True,B3,197.85,2496658.63,19008.89,39.99,657920.71,3381.322,0.887,1008.39,27516.9,6.078240035945974e-05,F,840.0
20201105,20201105ag,18695.0,68.93,18785.0,557.68,19115.0,57.27,3,True,True,B5,197.85,1359.19,18742.81,35.1,133.78,3381.322,0.851,420.11,11378.97,0.2623710569591867,B,420.0
20201105,20201105ae,12195.0,16.73,12555.0,168.76,12725.0,157.96,1,False,True,B1,305.04,1364.35,12338.7,106.5,1880.16,339.074,0.939,241.38,6654.93,0.056644115394434515,B,530.0
20201104,20201104ay,84205.0,7.62,84305.0,90.42,84745.0,8.84,12,True,True,A9,213.69,270.58,84258.2,34.74,179.02,245.03,0.598,101.44,2234.17,0.1940565299966484,B,540.0
20201104,20201104ba,83555.0,1.95,83585.0,18.54,83655.0,1.51,12,True,True,A1,213.69,29.06,83576.4,13.42,22.03,245.03,-0.01,4.5,94.89,0.6091693145710395,F,100.0
20201104,20201104ax,81205.0,16.39,81985.0,162.92,84975.0,36.48,12,True,True,B1,213.69,569.01,81618.55,290.45,1821.21,245.03,0.869,753.93,17093.59,0.1594818829239901,B,3770.0
20201104,20201104az,80885.0,9.51,81035.0,95.84,81185.0,10.81,12,True,True,A9,213.69,97.25,81024.95,69.73,12.1,245.03,0.585,75.79,1689.15,5.762809917355372,A,300.0
20201104,20201104au,74435.0,0.0,74645.0,0.0,76145.0,0.0,6,True,True,sub-A,217.72,0.0,74555.86,76.67,195.67,204.95,-0.147,-9.26,-190.05,0.39183318853171156,F,1710.0
20201104,20201104aw,74405.0,3.06,74635.0,28.34,76445.0,2.82,6,True,True,A2,217.72,147.73,74501.91,72.76,770.23,204.95,0.234,44.53,953.51,0.09446528958882412,F,2040.0
20201104,20201104at,73565.0,6.21,73745.0,65.57,74325.0,6.59,6,True,True,A6,217.72,155.99,73661.44,63.89,235.71,204.95,0.661,104.4,2292.08,0.27105341309235925,B,760.0
20201104,20201104av,73205.0,71.88,73545.0,78.82,76145.0,2.71,6,True,True,A7,217.72,93.97,73129.95,698.96,544.76,204.95,0.837,431.87,9656.32,1.2830604302812247,B,2940.0
20201104,20201104as,67255.0,0.0,69065.0,390.48,69475.0,40.26,3,False,True,B3,365.24,462.5,68889.33,246.63,35.78,9486.955,0.391,-69.01,-200.49,6.892956959195081,F,2220.0
20201104,20201104ar,60765.0,79.59,61985.0,951.79,63065.0,94.66,2,False,True,B9,262.16,1152.9,61596.26,442.41,305.71,3521.267,0.952,1485.75,49657.51,1.4471558012495505,B,2300.0
20201104,20201104ap,55995.0,2.78,56155.0,25.93,56425.0,2.49,5,True,True,A2,192.21,37.93,56096.86,63.99,94.08,85.937,0.297,29.85,600.11,0.6801658163265306,F,430.0
